KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
11,8426053.571428575,8426053.571428575,2775428.571428571,5650625.000000002,2325.482857142857,10.28888617341822,10.28888617341822
11,1662397.222222222,4987191.666666666,3224400,1762791.666666666,3237.847244897959,1392.8265372471,464.2755124157001
11,6402928.57142857,6402928.57142857,2067428.571428571,4335500,3556.157142857142,10.28888617341822,10.28888617341822
11,6507154.761904763,6507154.761904763,2777571.428571428,3729583.333333334,3237.035,10.28888617341822,10.28888617341822
11,4386119.047619048,4386119.047619048,2068285.714285714,2317833.333333333,2762.058571428571,71.3485409049682,71.3485409049682
11,4141130.952380951,4141130.952380951,1468714.285714285,2672416.666666666,2525.325428571428,71.3485409049682,71.3485409049682
11,1757861.309523809,7031445.238095237,3946028.571428571,3085416.666666666,2346.554673469388,759.4078113631082,189.851952840777
11,5327130.952380952,5327130.952380952,2011714.285714286,3315416.666666666,2940.972714285714,10.28888617341822,10.28888617341822
11,415583.3333333333,2493500,1476000,1017499.999999999,1225.13044217687,137.7843009849922,22.96405016416537
11,8664190.476190474,34656761.90476189,6651428.571428567,28005333.33333333,2106.098596938775,825.1700070356279,206.2925017589069
11,1550271.031746031,4650813.095238095,2705571.428571427,1945241.666666666,2383.676448979591,963.4967711455072,321.1655903818357
11,1463646.825396825,8781880.952380951,5185714.285714284,3596166.666666666,2544.179867346938,3133.74071610852,522.2901193514201
11,1916328.571428571,9581642.857142858,4934142.857142857,4647500,2233.886510204081,1641.185363594181,328.2370727188362
11,740607.142857143,3703035.714285714,2398285.714285714,1304749.999999999,1453.912326530612,4312.591679334359,862.5183358668718
11,790839.2857142856,3163357.142857142,1992857.142857142,1170499.999999999,2255.567959183673,2240.1397779393,560.0349444848252
11,536892.857142857,2684464.285714285,1801714.285714285,882750.0000000002,1915.597948979592,3380.827025177761,676.1654050355523
11,1004139.285714286,2008278.571428572,1369028.571428571,639250.0000000002,2421.319795918367,1370.135414700172,685.0677073500863
11,1559666.666666666,3119333.333333333,1992000,1127333.333333333,2437.50531632653,504.5262667594231,252.2631333797115
11,1391935.714285714,6959678.571428572,4266428.571428572,2693250,2225.367183673469,851.9776446470418,170.3955289294083
11,2220407.142857143,11102035.71428571,4624285.714285715,6477750,2056.940540816326,2538.726819399004,507.745363879801
11,2072711.904761905,10363559.52380952,5057142.857142859,5306416.666666666,2342.781908163265,1689.711794301811,337.9423588603622
11,1384924.603174602,8309547.619047617,6109714.285714285,2199833.333333332,3050.911904761905,967.5237577810497,161.2539596301749
11,1590782.738095238,6363130.952380952,3022714.285714285,3340416.666666666,2126.497066326529,664.9634871885759,166.2408717971439
11,1091238.095238095,3273714.285714286,2050714.285714286,1223000,1918.382431972788,1802.82594222386,600.9419807412866
11,955730.952380952,4778654.761904761,3113571.428571429,1665083.333333332,2107.397040816326,739.7335162346023,147.9467032469204
11,789113.095238095,3156452.38095238,1654285.714285713,1502166.666666666,1494.182933673469,2059.140528129366,514.7851320323417
11,786559.5238095236,3932797.619047617,2035714.285714284,1897083.333333332,1454.242020408163,1037.096821473396,207.4193642946792
11,1382133.928571428,5528535.714285714,2764285.714285714,2764249.999999999,1827.979489795918,62.38644741455907,15.59661185363976
11,1130895.833333333,4523583.333333333,2586000,1937583.333333333,2324.545418367346,1045.061959130205,261.2654897825514
11,2466547.619047619,7399642.857142858,4226142.857142857,3173500,3488.600238095237,745.724733317996,248.5749111059986
11,1690092.261904761,6760369.047619046,3730285.714285712,3030083.333333333,2973.431109693877,3180.009018143493,795.0022545358732
11,1012306.547619047,4049226.190476189,2417142.857142856,1632083.333333333,2495.685969387755,1860.947497385274,465.2368743463185
11,1578545.238095237,7892726.190476188,4109142.857142855,3783583.333333332,2559.686771428571,54.8494255222413,10.96988510444826
11,686331.632653061,4804321.428571427,2324571.428571428,2479749.999999999,1786.798205539358,9382.591635245668,1340.370233606524
11,1910892.857142857,5732678.57142857,3108428.571428571,2624249.999999999,2401.933996598639,996.443756657836,332.1479188859453
11,2483035.714285714,2483035.714285714,1288285.714285714,1194749.999999999,3694.235102040816,57.91874099516173,57.91874099516173
11,1214086.309523809,4856345.238095237,2880428.57142857,1975916.666666666,2272.24738265306,1792.765693192346,448.1914232980866
11,1787246.031746031,5361738.095238095,2903571.428571428,2458166.666666666,2819.578928571427,2498.898277035995,832.9660923453318
11,1053208.333333333,4212833.333333333,2871000,1341833.333333333,1780.735178571428,868.9069085860178,217.2267271465044
11,1157404.761904761,1157404.761904761,743571.4285714286,413833.3333333333,2640.924285714285,159.2791615129347,159.2791615129347
11,737214.2857142854,2211642.857142856,1415142.857142856,796500,1579.019302721088,1144.868255763172,381.6227519210575
11,565220.2380952381,2260880.952380952,1432714.285714285,828166.6666666666,1308.715714285714,689.5013838917031,172.3753459729258
11,1548892.857142857,1548892.857142857,917142.8571428572,631750,3565.532142857142,117.6028736051206,117.6028736051206
11,2029384.92063492,6088154.761904763,3461571.428571429,2626583.333333333,1728.302176870748,1158.554550306843,386.184850102281
11,1889928.571428571,5669785.714285713,3079285.714285714,2590499.999999999,2804.545476190476,1144.868255763172,381.6227519210575
11,1159853.174603174,3479559.523809524,2414142.857142857,1065416.666666666,2429.954047619047,979.362611147762,326.4542037159206
11,500792.8571428571,2503964.285714285,1735714.285714285,768250,1958.891571428571,2761.789421997143,552.3578843994285
11,631514.8809523808,2526059.523809523,1718142.857142856,807916.6666666666,1932.162321428571,2432.414374621207,608.1035936553017
11,1630912.199404761,6523648.797619046,3019285.714285714,3504363.083333333,1593.549948979591,1719.162776215922,429.7906940539806
11,1547758.928571428,6191035.714285714,2954785.714285715,3236250,2279.188265306122,1399.28230833246,349.820577083115
11,1369024.603174603,4107073.80952381,2618657.142857143,1488416.666666666,3303.126530612244,539.5609367825768,179.8536455941922
11,630145.8333333333,2520583.333333333,1818000,702583.3333333331,1715.436607142857,1380.171477777354,345.0428694443385
11,895892.857142857,3583571.428571428,2390571.428571428,1192999.999999999,1653.903265306122,1837.833966988765,459.4584917471913
11,1644653.571428571,3289307.142857142,2154557.142857142,1134750,3782.614387755101,197.4955813244123,98.74779066220616
11,1058230.952380952,5291154.761904761,4172571.428571428,1118583.333333333,2189.003387755102,2282.41118051829,456.4822361036581
11,628194.4444444444,1884583.333333333,1395000,489583.3333333333,2675.423095238095,977.8194528089876,325.9398176029958
11,2232115.873015873,6696347.619047619,3650014.285714285,3046333.333333334,3011.323639455782,1189.772435634307,396.5908118781025
11,682382.6530612244,4776678.571428571,3807428.571428571,969250,2001.539577259474,441.6313547396742,63.09019353423918
11,1088698.412698412,3266095.238095237,2130428.57142857,1135666.666666666,2360.254081632653,1301.464481501735,433.8214938339118
11,1122595.238095237,2245190.476190475,1137857.142857142,1107333.333333333,2118.850714285713,1036.557343105715,518.2786715528579
11,654884.9206349207,1964654.761904762,1049571.428571428,915083.3333333333,1613.709047619047,1907.596898831359,635.8656329437865
11,636945.2380952382,3821671.428571429,2260671.428571429,1561000,1755.769183673469,6396.86078387126,1066.143463978543
11,1072570.238095237,3217710.714285713,1734085.714285713,1483624.999999999,2166.615102040816,937.5441271306488,312.5147090435496
11,779128.5714285712,3895642.857142856,2366142.857142856,1529500,1743.485999999999,4662.072939161265,932.4145878322532
11,2341359.523809523,11706797.61904761,5185714.285714285,6521083.333333333,2080.657999999999,6701.85116803262,1340.370233606524
11,2735869.047619047,2735869.047619047,928285.7142857144,1807583.333333332,2610.107142857142,254.4203694607179,254.4203694607179
11,2563232.539682539,7689697.619047618,3494614.285714285,4195083.333333333,1921.460476190476,3685.555313258451,1228.518437752817
11,690544.642857143,2762178.571428571,1626428.571428571,1135750,1736.361454081632,79.13518328398767,19.78379582099691
11,991077.3809523812,1982154.761904762,926571.4285714286,1055583.333333333,2535.006071428571,1489.940358724537,744.9701793622688
11,703047.6190476189,2812190.476190475,1842857.142857142,969333.3333333333,1800.686428571428,3940.168728256883,985.0421820642208
11,931544.4444444444,2794633.333333333,1504799.999999999,1289833.333333333,1885.81238095238,111.2037174208399,37.06790580694665
11,2447537.301587301,14685223.80952381,6054557.142857141,8630666.66666667,1657.727397959183,5822.822231217091,970.4703718695152
11,1369571.428571428,2739142.857142857,965142.857142857,1774000,1953.376428571428,1168.658751724357,584.3293758621787
11,1098132.857142857,5490664.285714285,2917414.285714285,2573250,1532.346999999999,6701.85116803262,1340.370233606524
11,642446.1904761905,3212230.952380952,1681714.285714285,1530516.666666666,1611.480020408163,185.3395290347332,37.06790580694665
11,721735.7142857143,1443471.428571428,778971.4285714286,664500,1961.705357142856,2021.210372986675,1010.605186493337
11,729238.0952380951,1458476.19047619,809142.857142857,649333.3333333333,2278.568214285714,1489.940358724537,744.9701793622688
11,1258822.619047618,2517645.238095237,998228.5714285712,1519416.666666666,2171.542857142856,1689.13025019082,844.5651250954102
11,752349.2063492062,2257047.619047618,1399714.285714285,857333.3333333333,1562.924081632653,4021.110700819572,1340.370233606524
11,608449.4047619049,2433797.619047619,1156714.285714285,1277083.333333333,1681.697614795918,5361.480934426096,1340.370233606524
11,784815.4761904762,3139261.904761904,1998428.571428571,1140833.333333333,1963.418571428571,1445.781274336533,361.4453185841334
11,1286223.214285714,5144892.857142857,3269142.857142857,1875750,1700.940204081632,2644.031222835305,661.0078057088264
11,484940.4761904762,1454821.428571428,977571.4285714284,477250,1869.462653061224,1416.349278953339,472.1164263177797
11,835311.9047619045,4176559.523809522,2261142.857142856,1915416.666666666,1515.057428571428,2263.202994049763,452.6405988099526
11,591001.9841269841,3546011.904761904,1713428.571428571,1832583.333333333,1301.088486394557,552.7041197215215,92.11735328692026
11,880813.4920634917,2642440.476190475,1329857.142857142,1312583.333333332,1916.225510204081,1359.73482131786,453.2449404392866
11,1560500,3121000,1229999.999999999,1891000,1804.841408163265,827.0815512741164,413.5407756370581
11,1138083.333333333,5690416.666666667,3306000,2384416.666666666,1973.830795918367,3346.309948464385,669.2619896928771
11,1026192.857142857,3078578.571428571,2021828.571428571,1056750,3699.426343537415,2404.950013703401,801.6500045678004
11,1261379.761904762,5045519.047619048,2804185.714285714,2241333.333333334,2453.00450510204,3330.354612073948,832.5886530184872
11,2391676.19047619,7175028.57142857,3830528.571428571,3344499.999999999,3556.374982993195,760.7115509667501,253.5705169889166
11,721777.3809523808,1443554.761904761,1021971.428571428,421583.3333333333,2647.624030612244,900.3896516905107,450.1948258452553
11,781603.5714285714,3126414.285714285,2011114.285714285,1115300,1838.320372448979,3384.446745647497,846.1116864118743
11,2485395.238095237,2485395.238095237,824228.5714285714,1661166.666666666,2500.255,338.2894324596945,338.2894324596945
11,1499865.079365079,4499595.238095237,2076428.571428571,2423166.666666666,2385.535918367346,2642.727458315104,880.9091527717015
11,799891.4285714285,2399674.285714285,1192324.285714285,1207349.999999999,1844.553149659863,1415.126211804132,471.708737268044
11,898738.0952380953,1797476.19047619,1407642.857142857,389833.3333333333,3593.082499999999,1735.660926110065,867.8304630550329
11,1911895.238095237,1911895.238095237,674228.5714285712,1237666.666666666,2760.607346938774,338.2894324596945,338.2894324596945
11,1474455.555555555,4423366.666666666,2661000,1762366.666666666,2299.011530612244,945.8851617913205,315.2950539304401
11,2798192.619047619,2798192.619047619,1570714.285714285,1227478.333333333,4313.702857142856,171.6643253059494,171.6643253059494
11,832782.1428571427,1665564.285714285,1187614.285714285,477950,2626.061428571428,664.1908989229335,332.0954494614667
11,563136.9047619046,2252547.619047618,1657714.285714285,594833.3333333333,2345.174464285714,3238.207947127531,809.5519867818829
11,1193154.761904762,3579464.285714286,2299714.285714285,1279750,3052.776768707482,74.42837328694407,24.80945776231469
11,1482718.253968253,4448154.761904761,2750571.428571428,1697583.333333333,2188.214931972788,1254.611572574048,418.2038575246827
11,728600.7936507934,2185802.38095238,1404385.714285714,781416.6666666666,2415.696428571428,1594.458404203936,531.4861347346454
11,1190138.69047619,4760554.761904762,2682471.428571428,2078083.333333333,2087.607933673469,1525.324525621272,381.331131405318
11,922009.5238095236,922009.5238095236,449142.8571428571,472866.6666666666,2538.475714285714,232.4989939295561,232.4989939295561
11,1350434.523809524,2700869.047619048,1645285.714285714,1055583.333333333,2421.49051020408,191.8349059548631,95.9174529774316
11,2484438.888888889,7453316.666666667,3149400,4303916.666666666,2447.114030612244,503.6058964515883,167.8686321505294
11,870064.2857142856,4350321.428571428,2633571.428571427,1716750,2302.628489795918,3897.864131054257,779.5728262108514
11,1274015.476190476,2548030.952380952,1630114.285714285,917916.6666666667,2888.510178571427,466.4057290053605,233.2028645026802
11,1399318.253968253,4197954.761904761,2582871.428571428,1615083.333333333,2808.37343537415,1621.734974667944,540.5783248893146
11,1031558.928571428,4126235.714285713,2904985.714285714,1221249.999999999,2438.665535714285,1113.550478247649,278.3876195619124
11,1254426.785714285,5017707.142857141,3189257.142857141,1828450,2089.33375,3143.521299966427,785.8803249916069
11,1408965.873015873,4226897.619047619,2059714.285714286,2167183.333333333,2224.240102040816,1410.745456757145,470.2484855857152
